Path	Start	Prob_imm	isStart	IUPAC	MonoIDs	Monosaccs	Existing glycan
301	SBID14983	0.9994990825653076	False	GalNAcOPGro(b1-3)QuiOMe(b1-3)GalNAcOP	[106, 237, 191]	['GalNAcOPGro', 'QuiOMe', 'GalNAcOP']	Novel
301	SBID14983	0.9980100989341736	False	GalNAcOPGro(b1-3)QuiOMe(b1-3)3,6-Anhydro-L-Gal	[107, 237, 191]	['GalNAcOPGro', 'QuiOMe', '3,6-Anhydro-L-Gal']	Novel
301	SBID14983	0.9979984164237976	False	GalNAcOPGro(b1-3)QuiOMe(b1-3)GalOPEtn	[188, 237, 191]	['GalNAcOPGro', 'QuiOMe', 'GalOPEtn']	Novel
301	SBID14983	0.99956876039505	False	GalNAcOPGro(b1-3)RhaGro(b1-3)GalOPEtn	[188, 183, 191]	['GalNAcOPGro', 'RhaGro', 'GalOPEtn']	Novel
302	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
302	SBID14983	0.9280723929405212	False	LDManHepOPEtn(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 22]	['LDManHepOPEtn', 'GlcNAc', 'GalNAc']	Novel
302	SBID14983	0.9972514510154724	False	LDManHepOPEtn(b1-3)GlcNAc(b1-3)NeuNAcN	[249, 5, 22]	['LDManHepOPEtn', 'GlcNAc', 'NeuNAcN']	Novel
302	SBID14983	0.9910422563552856	False	NeuNGc(b1-3)GlcNAc(b1-3)NeuNAcN	[249, 5, 20]	['NeuNGc', 'GlcNAc', 'NeuNAcN']	Novel
302	SBID14983	0.9949851036071777	False	NeuNGc(b1-3)GlcNMeOVac(b1-3)NeuNAcN	[249, 298, 20]	['NeuNGc', 'GlcNMeOVac', 'NeuNAcN']	Novel
302	SBID14983	0.9951995611190796	False	GalNAc(b1-3)GlcNMeOVac(b1-3)NeuNAcN	[249, 298, 9]	['GalNAc', 'GlcNMeOVac', 'NeuNAcN']	Novel
302	SBID14983	0.9969635605812073	False	Gal(b1-3)GlcNMeOVac(b1-3)NeuNAcN	[249, 298, 4]	['Gal', 'GlcNMeOVac', 'NeuNAcN']	Novel
302	SBID14983	0.9951995611190796	False	GalNAc(b1-3)GlcNMeOVac(b1-3)NeuNAcN	[249, 298, 9]	['GalNAc', 'GlcNMeOVac', 'NeuNAcN']	Novel
302	SBID14983	0.9989590644836426	False	KoOPEtn(b1-3)GlcNMeOVac(b1-3)NeuNAcN	[249, 298, 200]	['KoOPEtn', 'GlcNMeOVac', 'NeuNAcN']	Novel
302	SBID14983	0.9993771910667419	False	KoOPEtn(b1-3)D-FucNAcNMe(b1-3)NeuNAcN	[249, 227, 200]	['KoOPEtn', 'D-FucNAcNMe', 'NeuNAcN']	Novel
302	SBID14983	0.9993377327919006	False	GlcNAc(b1-3)D-FucNAcNMe(b1-3)NeuNAcN	[249, 227, 5]	['GlcNAc', 'D-FucNAcNMe', 'NeuNAcN']	Novel
303	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
303	SBID14983	0.6156898140907288	False	GalOS(b1-3)LyxHexOMe(b1-3)GalNAc	[9, 265, 28]	['GalOS', 'LyxHexOMe', 'GalNAc']	Novel
303	SBID14983	0.9838999509811401	False	GalOS(b1-3)LyxHexOMe(b1-3)Gal	[4, 265, 28]	['GalOS', 'LyxHexOMe', 'Gal']	Novel
303	SBID14983	0.6156898140907288	False	GalOS(b1-3)LyxHexOMe(b1-3)GalNAc	[9, 265, 28]	['GalOS', 'LyxHexOMe', 'GalNAc']	Novel
303	SBID14983	0.9912419319152832	False	GalOS(b1-3)LyxHexOMe(b1-3)Galf	[21, 265, 28]	['GalOS', 'LyxHexOMe', 'Galf']	Novel
303	SBID14983	0.9838999509811401	False	GalOS(b1-3)LyxHexOMe(b1-3)Gal	[4, 265, 28]	['GalOS', 'LyxHexOMe', 'Gal']	Novel
303	SBID14983	0.9913567304611206	False	GlcNAcOS(b1-3)LyxHexOMe(b1-3)Gal	[4, 265, 26]	['GlcNAcOS', 'LyxHexOMe', 'Gal']	Novel
303	SBID14983	0.6463506817817688	False	GlcNAcOS(b1-3)LyxHexOMe(b1-3)GalNAc	[9, 265, 26]	['GlcNAcOS', 'LyxHexOMe', 'GalNAc']	Novel
303	SBID14983	0.9712423086166382	False	GlcNAcOS(b1-3)LyxHexOMe(b1-3)Hep	[97, 265, 26]	['GlcNAcOS', 'LyxHexOMe', 'Hep']	Novel
303	SBID14983	0.9890201687812805	False	GlcNSOS(b1-3)LyxHexOMe(b1-3)Hep	[97, 265, 50]	['GlcNSOS', 'LyxHexOMe', 'Hep']	Novel
303	SBID14983	0.9955134987831116	False	GlcA(b1-3)LyxHexOMe(b1-3)Hep	[97, 265, 14]	['GlcA', 'LyxHexOMe', 'Hep']	Novel
304	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
304	SBID14983	0.784579336643219	False	GalOS(b1-3)GalNAc(b1-3)GalNAc	[9, 9, 28]	['GalOS', 'GalNAc', 'GalNAc']	Novel
304	SBID14983	0.8563984036445618	False	GalOS(b1-3)GalNAcA(b1-3)GalNAc	[9, 73, 28]	['GalOS', 'GalNAcA', 'GalNAc']	Novel
304	SBID14983	0.989787220954895	False	GalOS(b1-3)GalNAcA(b1-3)RibOP-ol	[84, 73, 28]	['GalOS', 'GalNAcA', 'RibOP-ol']	Novel
304	SBID14983	0.9963356256484985	False	GalOAc(b1-3)GalNAcA(b1-3)RibOP-ol	[84, 73, 68]	['GalOAc', 'GalNAcA', 'RibOP-ol']	Novel
304	SBID14983	0.9921924471855164	False	GalOAc(b1-3)D-FucNAc(b1-3)RibOP-ol	[84, 34, 68]	['GalOAc', 'D-FucNAc', 'RibOP-ol']	Novel
304	SBID14983	0.9951784610748291	False	GalOAc(b1-3)QuiNAlaAc(b1-3)RibOP-ol	[84, 177, 68]	['GalOAc', 'QuiNAlaAc', 'RibOP-ol']	Novel
304	SBID14983	0.9940283298492432	False	GalOAc(b1-3)QuiNAlaAc(b1-3)XylOS	[304, 177, 68]	['GalOAc', 'QuiNAlaAc', 'XylOS']	Novel
304	SBID14983	0.9864248037338257	False	GalNAc(b1-3)QuiNAlaAc(b1-3)XylOS	[304, 177, 9]	['GalNAc', 'QuiNAlaAc', 'XylOS']	Novel
304	SBID14983	0.9976746439933777	False	GlcNAc(b1-3)QuiNAlaAc(b1-3)XylOS	[304, 177, 5]	['GlcNAc', 'QuiNAlaAc', 'XylOS']	Novel
304	SBID14983	0.9987995624542236	False	Gal-ol(b1-3)QuiNAlaAc(b1-3)XylOS	[304, 177, 92]	['Gal-ol', 'QuiNAlaAc', 'XylOS']	Novel
305	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
305	SBID14983	0.9948387742042542	False	GalOS(b1-3)GlcNAc(b1-3)Gal-ol	[92, 5, 28]	['GalOS', 'GlcNAc', 'Gal-ol']	Novel
305	SBID14983	0.9977927207946777	False	Gal(b1-3)GlcNAc(b1-3)Gal-ol	[92, 5, 4]	['Gal', 'GlcNAc', 'Gal-ol']	Novel
305	SBID14983	0.9957166314125061	False	Gal(b1-3)Gal(b1-3)Gal-ol	[92, 4, 4]	['Gal', 'Gal', 'Gal-ol']	Novel
305	SBID14983	0.9946193695068359	False	GalNAc(b1-3)Gal(b1-3)Gal-ol	[92, 4, 9]	['GalNAc', 'Gal', 'Gal-ol']	Novel
305	SBID14983	0.9988616704940796	False	PseNAcNGro(b1-3)Gal(b1-3)Gal-ol	[92, 4, 344]	['PseNAcNGro', 'Gal', 'Gal-ol']	Novel
305	SBID14983	0.9973121881484985	False	PseNAcNGro(b1-3)GalNAc(b1-3)Gal-ol	[92, 9, 344]	['PseNAcNGro', 'GalNAc', 'Gal-ol']	Novel
305	SBID14983	0.9996356964111328	False	PseNAcNGro(b1-3)FucNAc(b1-3)Gal-ol	[92, 40, 344]	['PseNAcNGro', 'FucNAc', 'Gal-ol']	Novel
305	SBID14983	0.9973121881484985	False	PseNAcNGro(b1-3)GalNAc(b1-3)Gal-ol	[92, 9, 344]	['PseNAcNGro', 'GalNAc', 'Gal-ol']	Novel
305	SBID14983	0.9991961121559143	False	PseNAcNGro(b1-3)GlcA(b1-3)Gal-ol	[92, 14, 344]	['PseNAcNGro', 'GlcA', 'Gal-ol']	Novel
305	SBID14983	0.9994826316833496	False	PseNAcNGro(b1-3)L-GulNAcA(b1-3)Gal-ol	[92, 158, 344]	['PseNAcNGro', 'L-GulNAcA', 'Gal-ol']	Novel
306	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
306	SBID14983	0.9782258868217468	False	GalOS(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 28]	['GalOS', 'GlcNAc', 'GlcNAc']	Novel
306	SBID14983	0.9525730609893799	False	GalOS(b1-3)GalNAc(b1-3)GlcNAc	[5, 9, 28]	['GalOS', 'GalNAc', 'GlcNAc']	Novel
306	SBID14983	0.9840074181556702	False	GalOS(b1-3)GlcA(b1-3)GlcNAc	[5, 14, 28]	['GalOS', 'GlcA', 'GlcNAc']	Novel
306	SBID14983	0.9638407826423645	False	GalOS(b1-3)GlcA(b1-3)GlcNAcOS	[26, 14, 28]	['GalOS', 'GlcA', 'GlcNAcOS']	Novel
306	SBID14983	0.9840074181556702	False	GalOS(b1-3)GlcA(b1-3)GlcNAc	[5, 14, 28]	['GalOS', 'GlcA', 'GlcNAc']	Novel
306	SBID14983	0.9638407826423645	False	GalOS(b1-3)GlcA(b1-3)GlcNAcOS	[26, 14, 28]	['GalOS', 'GlcA', 'GlcNAcOS']	Novel
306	SBID14983	0.9796468019485474	False	GlcNAcOS(b1-3)GlcA(b1-3)GlcNAcOS	[26, 14, 26]	['GlcNAcOS', 'GlcA', 'GlcNAcOS']	Novel
306	SBID14983	0.8781419396400452	False	GlcNAcOS(b1-3)GlcA(b1-3)GalNAc	[9, 14, 26]	['GlcNAcOS', 'GlcA', 'GalNAc']	Novel
306	SBID14983	0.9787142872810364	False	GlcNAcOS(b1-3)GlcA(b1-3)GlcOSOMeA	[314, 14, 26]	['GlcNAcOS', 'GlcA', 'GlcOSOMeA']	Novel
306	SBID14983	0.8673560619354248	False	GlcNAcOS(b1-3)GlcNAcOS(b1-3)GlcOSOMeA	[314, 26, 26]	['GlcNAcOS', 'GlcNAcOS', 'GlcOSOMeA']	Novel
307	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
307	SBID14983	0.9395129084587097	False	GlcA(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 14]	['GlcA', 'GlcNAc', 'GalNAc']	Novel
307	SBID14983	0.9492493867874146	False	GlcA(b1-3)RhaOPEtn(b1-3)GalNAc	[9, 308, 14]	['GlcA', 'RhaOPEtn', 'GalNAc']	Novel
307	SBID14983	0.8574352264404297	False	ManOAcA(b1-3)RhaOPEtn(b1-3)GalNAc	[9, 308, 111]	['ManOAcA', 'RhaOPEtn', 'GalNAc']	Novel
307	SBID14983	0.9779029488563538	False	ManOAcA(b1-3)RhaOPEtn(b1-3)GlcNAc	[5, 308, 111]	['ManOAcA', 'RhaOPEtn', 'GlcNAc']	Novel
307	SBID14983	0.984078049659729	False	ManOAcA(b1-3)RhaOPEtn(b1-3)GalAAla	[145, 308, 111]	['ManOAcA', 'RhaOPEtn', 'GalAAla']	Novel
307	SBID14983	0.990227222442627	False	GlcNAc(b1-3)RhaOPEtn(b1-3)GalAAla	[145, 308, 5]	['GlcNAc', 'RhaOPEtn', 'GalAAla']	Novel
307	SBID14983	0.9931021928787231	False	Rib(b1-3)RhaOPEtn(b1-3)GalAAla	[145, 308, 94]	['Rib', 'RhaOPEtn', 'GalAAla']	Novel
307	SBID14983	0.8689178824424744	False	Rib(b1-3)RhaOPEtn(b1-3)GalNAc	[9, 308, 94]	['Rib', 'RhaOPEtn', 'GalNAc']	Novel
307	SBID14983	0.9924106597900391	False	Rib(b1-3)RhaOPEtn(b1-3)GlcNAc	[5, 308, 94]	['Rib', 'RhaOPEtn', 'GlcNAc']	Novel
307	SBID14983	0.8689178824424744	False	Rib(b1-3)RhaOPEtn(b1-3)GalNAc	[9, 308, 94]	['Rib', 'RhaOPEtn', 'GalNAc']	Novel
308	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
308	SBID14983	0.669194221496582	False	GalOS(b1-3)Gal(b1-3)GalNAc	[9, 4, 28]	['GalOS', 'Gal', 'GalNAc']	Novel
308	SBID14983	0.9543240070343018	False	GalOS(b1-3)Gal(b1-3)GalNFoA	[398, 4, 28]	['GalOS', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9923979640007019	False	GlcA(b1-3)Gal(b1-3)GalNFoA	[398, 4, 14]	['GlcA', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9731341600418091	False	GalNAc(b1-3)Gal(b1-3)GalNFoA	[398, 4, 9]	['GalNAc', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9932971596717834	False	3,6-Anhydro-L-Gal(b1-3)Gal(b1-3)GalNFoA	[398, 4, 107]	['3,6-Anhydro-L-Gal', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9906344413757324	False	GlcNAc(b1-3)Gal(b1-3)GalNFoA	[398, 4, 5]	['GlcNAc', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9984704852104187	False	FucNAm(b1-3)Gal(b1-3)GalNFoA	[398, 4, 126]	['FucNAm', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9739024043083191	False	GlcNAcOS(b1-3)Gal(b1-3)GalNFoA	[398, 4, 26]	['GlcNAcOS', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9692502617835999	False	Gal(b1-3)Gal(b1-3)GalNFoA	[398, 4, 4]	['Gal', 'Gal', 'GalNFoA']	Novel
308	SBID14983	0.9731341600418091	False	GalNAc(b1-3)Gal(b1-3)GalNFoA	[398, 4, 9]	['GalNAc', 'Gal', 'GalNFoA']	Novel
309	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
309	SBID14983	0.7100042700767517	False	GalOS(b1-3)ManF(b1-3)GalNAc	[9, 387, 28]	['GalOS', 'ManF', 'GalNAc']	Novel
309	SBID14983	0.9792535305023193	False	GalOS(b1-3)ManF(b1-3)GlcNAc	[5, 387, 28]	['GalOS', 'ManF', 'GlcNAc']	Novel
309	SBID14983	0.7100042700767517	False	GalOS(b1-3)ManF(b1-3)GalNAc	[9, 387, 28]	['GalOS', 'ManF', 'GalNAc']	Novel
309	SBID14983	0.9792535305023193	False	GalOS(b1-3)ManF(b1-3)GlcNAc	[5, 387, 28]	['GalOS', 'ManF', 'GlcNAc']	Novel
309	SBID14983	0.8579023480415344	False	GalOS(b1-3)ManF(b1-3)L-Gal	[125, 387, 28]	['GalOS', 'ManF', 'L-Gal']	Novel
309	SBID14983	0.9792535305023193	False	GalOS(b1-3)ManF(b1-3)GlcNAc	[5, 387, 28]	['GalOS', 'ManF', 'GlcNAc']	Novel
309	SBID14983	0.7100042700767517	False	GalOS(b1-3)ManF(b1-3)GalNAc	[9, 387, 28]	['GalOS', 'ManF', 'GalNAc']	Novel
309	SBID14983	0.9792535305023193	False	GalOS(b1-3)ManF(b1-3)GlcNAc	[5, 387, 28]	['GalOS', 'ManF', 'GlcNAc']	Novel
309	SBID14983	0.984822154045105	False	GlcOS(b1-3)ManF(b1-3)GlcNAc	[5, 387, 77]	['GlcOS', 'ManF', 'GlcNAc']	Novel
309	SBID14983	0.998698353767395	False	FucNAc(b1-3)ManF(b1-3)GlcNAc	[5, 387, 40]	['FucNAc', 'ManF', 'GlcNAc']	Novel
310	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
310	SBID14983	0.9782258868217468	False	GalOS(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 28]	['GalOS', 'GlcNAc', 'GlcNAc']	Novel
310	SBID14983	0.9898114204406738	False	GlcNAcOS(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 26]	['GlcNAcOS', 'GlcNAc', 'GlcNAc']	Novel
310	SBID14983	0.9931280612945557	False	GlcNAcOS(b1-3)GalNAc-ol(b1-3)GlcNAc	[5, 378, 26]	['GlcNAcOS', 'GalNAc-ol', 'GlcNAc']	Novel
310	SBID14983	0.9993646740913391	False	GlcOPGro(b1-3)GalNAc-ol(b1-3)GlcNAc	[5, 378, 128]	['GlcOPGro', 'GalNAc-ol', 'GlcNAc']	Novel
310	SBID14983	0.9854728579521179	False	GlcOPGro(b1-3)GalNAc-ol(b1-3)GalNAc	[9, 378, 128]	['GlcOPGro', 'GalNAc-ol', 'GalNAc']	Novel
310	SBID14983	0.999197781085968	False	GlcOPGro(b1-3)GalNAc-ol(b1-3)RhaOAc	[52, 378, 128]	['GlcOPGro', 'GalNAc-ol', 'RhaOAc']	Novel
310	SBID14983	0.9992891550064087	False	GlcOPGro(b1-3)GalNAc-ol(b1-3)Ribf	[48, 378, 128]	['GlcOPGro', 'GalNAc-ol', 'Ribf']	Novel
310	SBID14983	0.9993008375167847	False	GlcOPGro(b1-3)GalNAc-ol(b1-3)Thre-onic	[313, 378, 128]	['GlcOPGro', 'GalNAc-ol', 'Thre-onic']	Novel
310	SBID14983	0.9983944296836853	False	ManOPyr(b1-3)GalNAc-ol(b1-3)Thre-onic	[313, 378, 135]	['ManOPyr', 'GalNAc-ol', 'Thre-onic']	Novel
310	SBID14983	0.9993694424629211	False	Rha(b1-3)GalNAc-ol(b1-3)Thre-onic	[313, 378, 10]	['Rha', 'GalNAc-ol', 'Thre-onic']	Novel
311	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
311	SBID14983	0.9855647683143616	False	GalOS(b1-3)GlcNAc(b1-3)Gal	[4, 5, 28]	['GalOS', 'GlcNAc', 'Gal']	Unknown
311	SBID14983	0.605507493019104	False	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
311	SBID14983	0.669194221496582	False	GalOS(b1-3)Gal(b1-3)GalNAc	[9, 4, 28]	['GalOS', 'Gal', 'GalNAc']	Novel
311	SBID14983	0.9768359661102295	False	GalOS(b1-3)Gal(b1-3)Gal	[4, 4, 28]	['GalOS', 'Gal', 'Gal']	Novel
311	SBID14983	0.9756991863250732	False	GalOS(b1-3)Gal(b1-3)GlcNAc	[5, 4, 28]	['GalOS', 'Gal', 'GlcNAc']	Novel
311	SBID14983	0.9768359661102295	False	GalOS(b1-3)Gal(b1-3)Gal	[4, 4, 28]	['GalOS', 'Gal', 'Gal']	Novel
311	SBID14983	0.9851506352424622	False	GlcNAcOS(b1-3)Gal(b1-3)Gal	[4, 4, 26]	['GlcNAcOS', 'Gal', 'Gal']	Novel
311	SBID14983	0.6544229388237	False	GlcNAcOS(b1-3)Gal(b1-3)GalNAc	[9, 4, 26]	['GlcNAcOS', 'Gal', 'GalNAc']	Unknown
311	SBID14983	0.9890264868736267	False	GlcNAcOS(b1-3)Gal(b1-3)GlcNAc	[5, 4, 26]	['GlcNAcOS', 'Gal', 'GlcNAc']	Novel
311	SBID14983	0.9913216233253479	False	NeuNAc(b1-3)Gal(b1-3)GlcNAc	[5, 4, 11]	['NeuNAc', 'Gal', 'GlcNAc']	Novel
312	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
312	SBID14983	0.9561762809753418	False	GalOS(b1-3)GlcOPyr(b1-3)GalNAc	[9, 95, 28]	['GalOS', 'GlcOPyr', 'GalNAc']	Novel
312	SBID14983	0.9984846711158752	False	GalOS(b1-3)GlcOPyr(b1-3)Rib	[94, 95, 28]	['GalOS', 'GlcOPyr', 'Rib']	Novel
312	SBID14983	0.9997153878211975	False	GlcNAc(b1-3)GlcOPyr(b1-3)Rib	[94, 95, 5]	['GlcNAc', 'GlcOPyr', 'Rib']	Novel
312	SBID14983	0.9998412132263184	False	QuiNAc(b1-3)GlcOPyr(b1-3)Rib	[94, 95, 23]	['QuiNAc', 'GlcOPyr', 'Rib']	Novel
312	SBID14983	0.9997819066047668	False	L-GulOAcA(b1-3)GlcOPyr(b1-3)Rib	[94, 95, 287]	['L-GulOAcA', 'GlcOPyr', 'Rib']	Novel
312	SBID14983	0.9997544884681702	False	L-GulOAcA(b1-3)GlcOPyr(b1-3)Galf	[21, 95, 287]	['L-GulOAcA', 'GlcOPyr', 'Galf']	Novel
312	SBID14983	0.9915397763252258	False	L-GulOAcA(b1-3)GlcOPyr(b1-3)GalNAc	[9, 95, 287]	['L-GulOAcA', 'GlcOPyr', 'GalNAc']	Novel
312	SBID14983	0.9998307228088379	False	L-GulOAcA(b1-3)GlcOPyr(b1-3)GalOPA	[148, 95, 287]	['L-GulOAcA', 'GlcOPyr', 'GalOPA']	Novel
312	SBID14983	0.9995984435081482	False	L-GulOAcA(b1-3)GlcOPyr(b1-3)GlcOAcA	[134, 95, 287]	['L-GulOAcA', 'GlcOPyr', 'GlcOAcA']	Novel
312	SBID14983	0.9996534585952759	False	L-GulOAcA(b1-3)6dTalOAc(b1-3)GlcOAcA	[134, 102, 287]	['L-GulOAcA', '6dTalOAc', 'GlcOAcA']	Novel
313	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
313	SBID14983	0.9782258868217468	False	GalOS(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 28]	['GalOS', 'GlcNAc', 'GlcNAc']	Novel
313	SBID14983	0.9209991097450256	False	GalOS(b1-3)GlcNAcOS(b1-3)GlcNAc	[5, 26, 28]	['GalOS', 'GlcNAcOS', 'GlcNAc']	Novel
313	SBID14983	0.9825248122215271	False	AraOAc(b1-3)GlcNAcOS(b1-3)GlcNAc	[5, 26, 371]	['AraOAc', 'GlcNAcOS', 'GlcNAc']	Novel
313	SBID14983	0.9827473163604736	False	AraOAc(b1-3)GlcNAcOS(b1-3)KdnOMe	[228, 26, 371]	['AraOAc', 'GlcNAcOS', 'KdnOMe']	Novel
313	SBID14983	0.9986526966094971	False	AraOAc(b1-3)GlcA(b1-3)KdnOMe	[228, 14, 371]	['AraOAc', 'GlcA', 'KdnOMe']	Novel
313	SBID14983	0.9827473163604736	False	AraOAc(b1-3)GlcNAcOS(b1-3)KdnOMe	[228, 26, 371]	['AraOAc', 'GlcNAcOS', 'KdnOMe']	Novel
313	SBID14983	0.9965322017669678	False	AraOAc(b1-3)Oli(b1-3)KdnOMe	[228, 184, 371]	['AraOAc', 'Oli', 'KdnOMe']	Novel
313	SBID14983	0.9979878664016724	False	AraOAc(b1-3)PseNAcNGro(b1-3)KdnOMe	[228, 344, 371]	['AraOAc', 'PseNAcNGro', 'KdnOMe']	Novel
313	SBID14983	0.9985828399658203	False	AraOAc(b1-3)D-FucNAc(b1-3)KdnOMe	[228, 34, 371]	['AraOAc', 'D-FucNAc', 'KdnOMe']	Novel
313	SBID14983	0.9993593096733093	False	AraOAc(b1-3)QuiNAc(b1-3)KdnOMe	[228, 23, 371]	['AraOAc', 'QuiNAc', 'KdnOMe']	Novel
314	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
314	SBID14983	0.6876341104507446	False	GalOS(b1-3)GlcNAc(b1-3)Man-ol	[117, 5, 28]	['GalOS', 'GlcNAc', 'Man-ol']	Novel
314	SBID14983	0.6954883933067322	False	GalOS(b1-3)Gal(b1-3)Man-ol	[117, 4, 28]	['GalOS', 'Gal', 'Man-ol']	Novel
314	SBID14983	0.8061522841453552	False	GalOS(b1-3)HepOPPEtn(b1-3)Man-ol	[117, 389, 28]	['GalOS', 'HepOPPEtn', 'Man-ol']	Novel
314	SBID14983	0.9540815949440002	False	GlcNAc(b1-3)HepOPPEtn(b1-3)Man-ol	[117, 389, 5]	['GlcNAc', 'HepOPPEtn', 'Man-ol']	Novel
314	SBID14983	0.9939736723899841	False	Glc(b1-3)HepOPPEtn(b1-3)Man-ol	[117, 389, 6]	['Glc', 'HepOPPEtn', 'Man-ol']	Novel
314	SBID14983	0.8982821702957153	False	Man(b1-3)HepOPPEtn(b1-3)Man-ol	[117, 389, 7]	['Man', 'HepOPPEtn', 'Man-ol']	Novel
314	SBID14983	0.9783639311790466	False	L-4dThrHexA4en(b1-3)HepOPPEtn(b1-3)Man-ol	[117, 389, 168]	['L-4dThrHexA4en', 'HepOPPEtn', 'Man-ol']	Novel
314	SBID14983	0.999483585357666	False	L-4dThrHexA4en(b1-3)HepOPPEtn(b1-3)Rha	[10, 389, 168]	['L-4dThrHexA4en', 'HepOPPEtn', 'Rha']	Novel
314	SBID14983	0.9975906610488892	False	L-4dThrHexA4en(b1-3)HepOPPEtn(b1-3)RhaOAc	[52, 389, 168]	['L-4dThrHexA4en', 'HepOPPEtn', 'RhaOAc']	Novel
314	SBID14983	0.999483585357666	False	L-4dThrHexA4en(b1-3)HepOPPEtn(b1-3)Rha	[10, 389, 168]	['L-4dThrHexA4en', 'HepOPPEtn', 'Rha']	Novel
315	SBID14983	0.605507493019104	True	GalOS(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 28]	['GalOS', 'GlcNAc', 'GalNAc']	Non-immunogenic
315	SBID14983	0.9855647683143616	False	GalOS(b1-3)GlcNAc(b1-3)Gal	[4, 5, 28]	['GalOS', 'GlcNAc', 'Gal']	Unknown
315	SBID14983	0.9694274663925171	False	GalOS(b1-3)GlcNAc(b1-3)GalOS	[28, 5, 28]	['GalOS', 'GlcNAc', 'GalOS']	Novel
315	SBID14983	0.9034297466278076	False	GalOS(b1-3)GlcNAcOS(b1-3)GalOS	[28, 26, 28]	['GalOS', 'GlcNAcOS', 'GalOS']	Novel
315	SBID14983	0.961983859539032	False	GlcA(b1-3)GlcNAcOS(b1-3)GalOS	[28, 26, 14]	['GlcA', 'GlcNAcOS', 'GalOS']	Novel
315	SBID14983	0.9556389451026917	False	GlcOSA(b1-3)GlcNAcOS(b1-3)GalOS	[28, 26, 85]	['GlcOSA', 'GlcNAcOS', 'GalOS']	Novel
315	SBID14983	0.9540480971336365	False	GlcOSA(b1-3)GlcNAcOS(b1-3)GalOMe	[36, 26, 85]	['GlcOSA', 'GlcNAcOS', 'GalOMe']	Novel
315	SBID14983	0.9736087322235107	False	GlcOSA(b1-3)GlcNAcOS(b1-3)GlcNS	[82, 26, 85]	['GlcOSA', 'GlcNAcOS', 'GlcNS']	Novel
